BloodID,BirdID,BloodSource,CatchID,BloodTubeNumber,DoNotEditMe,MergeStatus
5376,3608,A,8018,4379,114131024,
5377,1669,A,8019,4380,-1246833302,
5378,5249,A,8020,4382,-1668882987,
5379,4904,A,8021,4386,-808153073,
5380,1604,A,8022,4385,75991714,
5381,3567,A,8023,4383,-731753336,
5382,5657,A,8024,4384,1159949977,
5383,5826,A,8025,4387,998685551,
5384,5644,A,8026,4388,-1102472149,
5385,5173,A,8027,4391,-664280688,
5386,1678,A,8028,4389,1251828347,
5387,5643,A,8029,4392,1263465561,
5388,4892,A,8030,4395,-1260578915,
5389,5768,A,8031,4393,1756121502,
5390,5543,A,8032,4394,658836386,
5391,5639,A,8033,4397,695459142,
5392,5235,A,8034,4396,-2107031808,
5393,5195,A,8035,4405,-887771029,
5394,1729,A,8037,4399,-1912769527,
5395,5833,A,8038,4400,-376432410,
5396,5780,A,8039,4402,-210455975,
5397,3087,A,8040,4401,-1829192685,
5398,4896,A,8041,4404,313333325,
5399,5523,A,8042,4406,652346261,
5400,5594,A,8043,4410,-357001978,
5401,1042,A,8044,4408,949204522,
5402,5821,A,8045,4413,143554986,
5403,5283,A,8046,4415,-903822181,
5404,1722,A,8048,4407,-2087278343,
5405,3595,A,8049,4412,1350724264,
5406,4885,A,8050,4411,-369226743,
5407,4861,A,8051,4416,1247602099,
5408,5518,A,8052,4417,1984073885,
5409,5586,A,8053,4422,-1905948174,
5410,5584,A,8054,4418,-584035237,
5411,3643,A,8055,4421,-1917683442,
5412,5543,A,7989,4344,882819789,
5413,5334,A,7925,4353,143554986,
5414,5549,A,7927,4358,341529785,
5415,5856,A,8073,308,-405979905,
5416,5822,A,7891,4335,2128397055,
5417,5857,A,8126,15,1485503487,
5418,5858,A,8127,4022,-1267245569,
5419,5859,A,8128,4018,-120583169,
5420,5860,A,8129,4025,-1301837313,
5421,5861,A,8130,4030,291330047,
5422,5862,A,8131,4040,598171135,
5423,5863,A,8132,4028,-557433601,
5424,5864,A,8133,4020,-849047553,
5425,5865,A,8134,4017,-734827009,
5426,5866,A,8135,4000,-1562797057,
5427,5867,A,8136,4015,-417162753,
5428,5868,A,8137,4012,-846338049,
5429,5869,A,8138,4023,-658948353,
5430,5870,A,8139,4019,-1595823617,
5431,5871,A,8140,4024,1147148543,
5432,5872,A,8141,4026,-1618428929,
5433,5873,A,8142,4001,2050097919,
5434,5874,A,8143,4005,-102242049,
5435,5875,A,8144,4008,808705791,
5436,5876,A,8145,4011,775649023,
5437,5877,A,8146,4010,1546861823,
5438,5878,A,8147,4016,-1024618497,
5439,5879,A,8148,4013,854089215,
5440,5736,A,8149,4009,-908220161,
5441,5005,A,8150,4014,1273612287,
5442,5880,A,8151,4039,1305470463,
5443,5881,A,8152,4031,-1460853505,
5444,5882,A,8153,4032,1217812479,
5445,5883,A,8154,4036,-55183873,
5446,5884,A,8155,4002,1707865343,
5447,5885,A,8156,4021,-1856575489,
5448,5886,A,8157,4027,888028927,
5449,5016,A,8158,4003,-1332738561,
5450,5739,A,8159,4004,-754012161,
5451,3007,A,8160,4006,556970751,
5452,5729,A,8161,4007,-1097684481,
5453,5582,A,8178,4424,-356550145,
5454,5625,A,8179,4425,-1851557377,
5455,3094,A,8180,4427,-742538497,
5456,1821,A,8181,4428,1731295743,
5457,5641,A,8182,4429,1148343551,
5458,2966,A,8183,4426,1440465919,
5459,5780,A,8184,4430,1936217343,
5460,5901,A,8185,4432,-1922578433,
5461,5902,A,8186,4431,845782783,
5462,5854,A,8187,4433,-2126883585,
5463,5769,A,8188,4434,-118270721,
5464,5776,A,8189,4435,2086192127,
5465,4890,A,8190,4437,1176392959,
5466,5833,A,8191,4438,936100607,
5467,5903,A,8192,4436,1184783871,
5468,5904,A,8193,4439,1947838719,
5469,5905,A,8194,4440,1503988735,
5470,5291,A,8195,4441,-1969128961,
5471,5658,A,8196,4442,348898303,
5472,5678,A,8197,4443,-1802676993,
5473,5777,A,8198,4445,-1853176833,
5474,5608,A,8199,4446,-1626441985,
5475,5846,A,8200,4444,1494179327,
5476,5824,A,8201,4447,-2004593409,
5477,5000,A,8202,4448,878531839,
5478,5783,A,8203,4450,-384674561,
5479,5600,A,8204,4449,-402930689,
5480,5906,A,8205,4451,-871801345,
5481,5907,A,8206,4452,1514766847,
5482,5766,A,8207,4454,-1743366913,
5483,4860,A,8208,4453,-353385473,
5484,5290,A,8209,4455,1330280959,
5485,5634,A,8211,4457,2024307199,
5486,5908,A,8212,4456,585672959,
5487,5536,A,8213,4458,-18262785,
5488,5909,A,8214,4461,-963008257,
5489,5853,A,8215,4460,1169541119,
5490,5547,A,8216,4459,-476222721,
5491,1707,A,8217,4462,-577809153,
5492,2991,A,8219,4463,-189246209,
5493,5778,A,8220,4464,-543636737,
5494,4947,A,8221,4465,1872787967,
5495,5820,A,8222,4466,-2115845377,
5496,5779,A,8224,4467,-1190636289,
5497,3462,A,8225,4468,-2113897985,
5498,5590,A,8226,4469,-268086017,
5499,5912,A,8230,4723,1652599039,
5500,5911,A,8229,4728,-838809601,
5501,5913,A,8231,4725,1555677951,
5502,5914,A,8232,4733,544844031,
5503,5915,A,8233,4721,981797887,
5504,5916,A,8234,4727,59668223,
5505,5917,A,8235,4726,-589463041,
5506,5918,A,8236,4734,221384959,
5507,5919,A,8237,4729,60445695,
5508,5920,A,8238,4720,-252879361,
5509,5921,A,8239,4722,382885375,
5510,5922,A,8240,4731,-386581249,
5511,5923,A,8241,4730,1321701375,
5512,5863,A,8243,4735,689423103,
5513,5924,A,8244,4736,-1101832705,
5514,5925,A,8245,4732,743181311,
5515,5926,A,8246,4738,-2029186305,
5516,5927,A,8247,4737,-1914737153,
5517,5743,A,8248,4743,1821145599,
5518,5928,A,8249,4739,-1861433345,
5519,5929,A,8250,4744,550149887,
5520,5930,A,8251,4742,-1008498177,
5521,5931,A,8252,4741,-75933697,
5522,5485,A,8253,4755,510753279,
5523,5932,A,8254,4757,-1104558081,
5524,5933,A,8255,4746,-1508907521,
5525,5934,A,8256,4750,-466803457,
5526,5935,A,8257,4754,-1971602689,
5527,5936,A,8258,4758,620099071,
5528,5937,A,8259,4756,822867199,
5529,5938,A,8260,4745,151215615,
5530,5939,A,8261,4761,1534856191,
5531,5940,A,8262,4772,-1875026433,
5532,5941,A,8263,4769,530975743,
5533,3485,A,8264,4751,1541185279,
5534,5883,A,8265,4752,384307455,
5535,5879,A,8266,4766,-1868623105,
5536,5345,A,8267,4760,1893606655,
5537,5401,A,8268,4774,64508927,
5538,5727,A,8269,4768,845530879,
5539,5744,A,8270,4740,-532058625,
5540,5942,A,8271,4753,-1455589633,
5541,5943,A,8272,4748,350567679,
5542,5944,A,8273,4762,1509396479,
5543,5945,A,8274,4747,-2054240513,
5544,5946,A,8275,4759,1548010239,
5545,5947,A,8276,4767,-1681695233,
5546,5948,A,8277,4782,-354329089,
5547,5949,A,8278,4771,480906239,
5548,3477,A,8279,4786,1959829247,
5549,3524,A,8280,4773,394006783,
5550,5950,A,8281,4749,937019135,
5551,5951,A,8282,4764,696585471,
5552,5952,A,8283,4777,9396991,
5553,5953,A,8284,4770,1299021311,
5554,5954,A,8285,4781,1110826239,
5555,5955,A,8286,4775,1928310783,
5556,5956,A,8287,4778,2086768127,
5557,5957,A,8288,4783,-1983206145,
5558,5958,A,8289,4765,1909719807,
5559,5959,A,8290,4780,-171336193,
5560,5960,A,8291,4795,405521151,
5561,5961,A,8292,4792,-669275905,
5562,5962,A,8293,4790,-1550737665,
5563,5963,A,8294,4793,-1152703233,
5564,5964,A,8295,4763,-1360413953,
5565,5965,A,8296,4785,-139738369,
5566,5966,A,8297,4797,1268492543,
5567,5967,A,8298,4796,-1961779457,
5568,5968,A,8299,4802,-293697025,
5569,5382,A,8300,4788,1712411647,
5570,4823,A,8301,4787,2085252607,
5571,5872,A,8302,4794,-1227073537,
5572,5378,A,8303,4798,510245631,
5573,5969,A,8304,4789,416473343,
5574,5970,A,8305,4791,227546879,
5575,5971,A,8306,4799,114056703,
5576,5972,A,8307,4491,-1969922561,
5577,5973,A,8308,4807,-1025753857,
5578,5974,A,8309,4806,-1269361921,
5579,5975,A,8310,4801,1358067967,
5580,5976,A,8311,4804,-803759105,
5581,5977,A,8312,4803,1286642175,
5582,5393,A,8313,4800,-126552833,
5583,5382,A,8314,3631,-983186689,
5584,5907,A,8318,4519,990729471,
5585,5604,A,8319,4520,711808255,
5586,5823,A,8320,4521,-1452377601,
5587,5829,A,8321,4522,-358450689,
5588,5625,A,8322,4523,-911312385,
5589,5820,A,8323,4524,-1807694849,
5590,5769,A,8324,4525,-286492929,
5591,1824,A,8325,4526,1635081727,
5592,5838,A,8326,4528,1537833471,
5593,6009,A,8327,4527,1022732543,
5594,1710,A,8328,4529,1995143679,
5595,5909,A,8329,4530,1936049151,
5596,5523,A,8330,4531,1203524863,
5597,5854,A,8331,4532,-201473025,
5598,6010,A,8332,4534,2102287871,
5599,5855,A,8333,4533,44804351,
5600,5776,A,8334,4535,634485247,
5601,5641,A,8335,4536,-2003675905,
5602,3699,A,8336,4537,-254248449,
5603,5508,A,8337,4538,-422544897,
5604,4965,A,8338,4539,-328304129,
5605,6011,A,8339,4540,-1418109441,
5606,6012,A,8340,4541,2091802111,
5607,5653,A,8341,4542,183419903,
5608,3518,A,8342,4543,1033068031,
5609,3606,A,8343,4544,-71936769,
5610,5547,A,8344,4545,1074775039,
5611,5638,A,8345,4547,-521504257,
5612,3451,A,8346,4549,-79211265,
5613,5545,A,8347,4546,-983776257,
5614,4883,A,8348,4550,2071027199,
5615,6013,A,8349,4548,1376271615,
5616,4885,A,8350,4551,897742591,
5617,5338,A,8351,4552,-2077984257,
5618,5000,A,8353,4553,308724735,
5619,5650,A,8354,4554,1901492735,
5620,5904,A,8355,4557,-1474528769,
5621,4957,A,8356,4556,-307145473,
5622,6014,A,8357,4555,107506431,
5623,6015,A,8358,4558,-1241798401,
5624,5447,A,8359,4559,2140129279,
5625,6016,A,8360,4564,-437428737,
5626,6017,A,8361,4563,-296469249,
5627,5774,A,8362,4561,-1579807745,
5628,5683,A,8363,4560,-1790140673,
5629,3094,A,8364,4562,-1680338689,
5630,5618,A,8365,4565,-651799297,
5631,5901,A,8366,4566,2033107711,
5632,6018,A,8367,4567,1101441279,
5633,1729,A,8368,4568,-1853270785,
5634,6019,A,8370,4570,-662672641,
5635,6020,A,8371,4569,205710847,
5636,6021,A,8372,4572,-1566652417,
5637,6022,A,8373,4573,-617308417,
5638,5837,A,8374,4571,1358958847,
5639,5522,A,8375,4574,-1574793217,
5640,6023,A,8376,4576,2097441535,
5641,5613,A,8377,4575,939360767,
5642,6024,A,8378,4577,1434896383,
5643,6025,A,8379,4579,-2048596481,
5644,5525,A,8380,4578,1292374271,
5645,6026,A,8381,4581,-1877161985,
5646,5750,A,8382,4580,1617455871,
5647,5770,A,8383,4582,500269567,
5648,5162,A,8384,4583,-1968030465,
5649,5590,A,8385,4584,-235636225,
5650,5575,A,8386,4586,-2054915585,
5651,5847,A,8387,4585,516342783,
5652,5836,A,8388,4592,850416895,
5653,5769,A,8389,4593,1716090623,
5654,5595,A,8390,4596,-1352770049,
5655,5607,A,8391,4595,-1401181953,
5656,1762,A,8392,4599,-930125057,
5657,5826,A,8393,4600,202456319,
5658,4803,A,8394,4601,2090798079,
5659,3486,A,8395,4602,-637147649,
5660,5839,A,8397,4605,-757167617,
5661,5559,A,8398,4606,-911530753,
5662,5679,A,8399,4607,1836143615,
5663,6027,A,8400,4594,1299026431,
5664,6028,A,8401,4598,1035133183,
5665,6029,A,8402,4597,259004159,
5666,6030,A,8403,4604,-2043502081,
5667,6031,A,8404,4608,1475653631,
5668,5612,A,8405,4613,1778481663,
5669,6019,A,8406,4614,2080527615,
5670,1821,A,8407,4615,1244362495,
5671,5514,A,8408,4617,196632063,
5672,6032,A,8410,4611,686361599,
5673,6033,A,8411,4616,-981654273,
5674,6034,A,8412,4603,-1488209153,
5675,6035,A,8413,4612,-1459058177,
5676,5643,A,8415,4618,895121919,
5677,4904,A,8416,4621,1918401023,
5678,5648,A,8417,4622,2130531583,
5679,5267,A,8419,4620,1560180479,
5680,5249,A,8420,4609,-549495297,
5681,5850,A,8421,4610,-522671873,
5682,5748,A,8422,4623,1140284927,
5683,6036,A,8425,4628,435124735,
5684,6037,A,8426,4626,411281663,
5685,4892,A,8427,4629,2012727295,
5686,5292,A,8428,4627,1015316991,
5687,5639,A,8429,4624,-1164362497,
5688,3694,A,8430,4625,-1861809153,
5689,5825,A,8431,4640,-1024820737,
5690,5597,A,8432,4630,-1218657281,
5691,5822,A,8433,4634,-565357313,
5692,3643,A,8434,4631,919500543,
5693,6038,A,8435,4635,1859009791,
5694,6039,A,8436,4632,-1244884993,
5695,6041,A,8437,4633,175018495,
5696,5217,A,8438,4637,1989640703,
5697,5583,A,8439,4639,1404177407,
5698,5321,A,8440,4636,-273113345,
5699,6042,A,8441,4638,-268858881,
5700,5612,A,8442,4648,40139263,
5701,6021,A,8443,4641,-1892592385,
5702,6043,A,8444,4659,1637664767,
5703,6044,A,8445,4652,-854172161,
5704,6045,A,8446,4650,1570180095,
5705,6046,A,8447,4649,-1256814081,
5706,5905,A,8448,4646,50537727,
5707,6011,A,8449,4647,560550911,
5708,5635,A,8450,4653,1571997439,
5709,4999,A,8451,4658,-211977729,
5710,1660,A,8452,4679,594002943,
5711,5536,A,8453,4654,-1653115137,
5712,5837,A,8454,4655,1104436735,
5713,5621,A,8455,4656,1293527295,
5714,6047,A,8456,4657,1587874815,
5715,5770,A,8457,4660,199149567,
5716,6048,A,8458,4643,1960926719,
5717,6049,A,8459,4661,1287142655,
5718,5291,A,8460,4644,-2033148161,
5719,5909,A,8461,4665,-1133976065,
5720,6014,A,8462,4645,-1183051521,
5721,5173,A,8463,4667,1487835135,
5722,5854,A,8464,4663,1741886207,
5723,4933,A,8465,4642,565323007,
5724,5855,A,8466,4662,1096569855,
5725,5588,A,8468,4686,841185791,
5726,2986,A,8469,4687,731665663,
5727,1607,A,8470,4688,-933379073,
5728,6050,A,8471,4677,154698239,
5729,5780,A,8472,4685,-480572417,
5730,6051,A,8474,4692,-104047105,
5731,6025,A,8475,4664,-370292737,
5732,5513,A,8476,4666,-688559361,
5733,6023,A,8477,4670,-39371521,
5734,6033,A,8478,4671,-684220673,
5735,5525,A,8479,4668,657712639,
5736,6016,A,8480,4694,1696272639,
5737,5590,A,8481,4684,-1848537089,
5738,1763,A,8482,4675,141169407,
5739,5683,A,8483,4619,-1637053953,
5740,6045,A,8484,4682,520168703,
5741,5839,A,8485,4681,1164923903,
5742,1826,A,8486,4680,-1985952001,
5743,5626,A,8487,4669,-2036830721,
5744,5853,A,8488,4676,-1013295105,
5745,6039,A,8489,4672,1882176255,
5746,5907,A,8490,4674,-272920065,
5747,5766,A,8491,4678,288623871,
5748,4890,A,8492,4673,1014406143,
5749,6052,A,8493,4693,-843358721,
5750,5564,A,8494,4689,90482943,
5751,6024,A,8495,4690,-1866437889,
5752,4892,A,8496,4691,-322338305,
5753,5595,A,8498,4683,-37077761,
5754,6070,N,8499,4651,-234391041,
5755,5453,A,8500,4587,1356776191,
5756,5334,A,8501,4588,-1278313985,
5757,5642,A,8502,4589,312169727,
5758,5235,A,8503,4590,701022975,
5759,5749,A,8504,4591,1360034303,
5760,5547,A,8505,4704,-917657345,
5761,5825,A,8506,4702,228182015,
5762,6061,A,8508,4703,1107785471,
5763,6062,A,8509,4700,-763723265,
5764,6048,A,8510,4697,-1399752193,
5765,5173,A,8511,4699,-969161729,
5766,5905,A,8512,4698,83588863,
5767,5904,A,8513,4696,-2131457,
5768,5643,A,8514,4714,54884863,
5769,6063,A,8515,4705,-1109538817,
5770,6026,A,8516,4695,-1567786497,
5771,1869,A,8518,4707,1984985599,
5772,5638,A,8519,4706,1393906943,
5773,6064,A,8520,4708,-1607701761,
5774,6030,A,8521,4710,1183208703,
5775,6016,A,8522,4711,-1616919553,
5776,5517,A,8523,4709,147814143,
5777,3462,A,8524,4715,-1982767617,
5778,2966,A,8525,4716,35309567,
5779,6065,A,8526,4712,-394223873,
5780,6066,A,8527,4713,1780582911,
5781,6067,A,8529,4717,-1268537089,
5782,5530,A,8530,4718,968915455,
5783,6068,A,8531,5068,1086873087,
5784,5826,A,8532,4719,540911871,
5785,6069,A,8533,5069,-1787273729,
5786,5652,A,8534,5070,-500324097,
5787,6011,A,8535,5071,-1625130497,
5788,2849,E,8547,52,1179999743,
5789,6075,A,8548,4470,905207295,
5790,5551,A,8549,4471,1980201471,
5791,6077,A,8551,4473,1168933375,
5792,6076,A,8550,4472,1059142911,
5793,6078,A,8552,4474,1822449151,
5794,6079,A,8553,4475,1369529855,
5795,6080,A,8554,4476,-1534763521,
5796,6081,A,8555,4477,700367615,
5797,5684,A,8556,4479,-1456571905,
5798,6082,A,8557,4478,1212833279,
5799,6083,A,8558,4480,874405375,
5800,6084,A,8559,4481,-624770305,
5801,6085,A,8560,4482,745364991,
5802,5649,A,8561,4483,-375096833,
5803,6086,A,8562,4485,1659881471,
5804,6087,A,8563,4484,770041343,
5805,6088,A,8564,4486,-1743430145,
5806,6089,A,8565,4487,-228836097,
5807,6090,A,8566,4488,-301821953,
5808,6091,A,8567,4489,1528678143,
5809,6092,A,8568,4490,1982401791,
5810,6093,A,8569,4491,-86433793,
5811,6094,A,8570,4492,748781055,
5812,6095,A,8571,4493,-1346032641,
5813,6096,A,8572,4494,1100198655,
5814,6097,A,8573,4495,-728396289,
5815,6098,A,8574,4496,-529617665,
5817,6100,A,8576,4497,963229439,
5818,6101,A,8577,4499,-253264641,
5819,6102,A,8578,4500,1751143167,
5820,6103,A,8579,4501,-858149377,
5821,6104,A,8580,4502,440683775,
5822,6105,A,8581,4503,-168075265,
5823,6106,A,8582,4504,1865006591,
5824,6107,A,8583,4505,293936383,
5825,6108,A,8584,4506,2075521023,
5826,6109,A,8585,4507,1995296255,
5827,6110,A,8586,4508,-1131086849,
5828,6111,A,8587,4509,-57588993,
5829,6112,A,8588,4510,-1390027265,
5830,6113,A,8589,4511,2108865791,
5831,6114,A,8590,4512,-1394143233,
5832,6115,A,8591,4513,449965567,
5833,6116,A,8592,4514,-1667265281,
5834,6117,A,8593,4515,-94527489,
5835,6118,A,8594,4516,99456767,
5836,6119,A,8595,4517,454173183,
5837,6120,A,8596,4518,-306302721,
5838,1842,A,8597,4498,-328716289,
5839,4194,N,8599,1224,1822963219,
5840,0,N,8600,158,143554986,
5841,6121,N,8602,161,-850626864,
5861,753,A,1263,388,882819789,
5862,759,A,1251,391,341529785,
5863,949,A,3572,1327,1119799334,
5864,6009,A,8507,4701,143554986,
5865,5683,A,8625,4816,397104944,
5866,6025,A,8626,4809,341529785,
5867,6136,A,8627,4817,-369226743,
5868,5839,A,8628,4832,341529785,
5869,5823,A,8629,4833,143554986,
5870,6049,A,8630,4827,897810943,
5871,6018,A,8631,4821,-1905948174,
5872,2991,A,8632,4823,397104944,
5873,6137,A,8633,4828,-1173101598,
5874,6138,A,8634,4813,629586799,
5875,6139,A,8635,4814,-2050291975,
5876,6140,A,8636,4811,663569869,
5877,6141,A,8637,4815,-1762476810,
5878,6142,A,8638,4808,-83860526,
5879,6143,A,8639,4819,-664038023,
5880,6144,A,8640,4820,-556132553,
5881,3094,A,8641,4831,-1651543345,
5882,5855,A,8642,4834,-137414473,
5883,6145,A,8643,4822,-2080128253,
5884,5774,A,8644,4812,2031376507,
5885,6016,A,8645,4810,1998725307,
5886,5602,A,8646,4818,341529785,
5887,1710,A,8647,4826,-369226743,
5888,6146,A,8648,4835,882819789,
5889,3486,A,8649,4836,143554986,
5890,4954,A,8650,4830,1119799334,
5891,6147,A,8651,4838,-1905948174,
5892,6148,A,8652,4837,756669728,
5893,3086,A,8653,4843,341529785,
5894,5536,A,8654,4844,-1952695028,
5895,5630,A,8655,4846,-584035237,
5896,2966,A,8656,4845,634887219,
5897,6149,A,8657,4842,-1099806263,
5898,6028,A,8658,4839,-386232666,
5899,6150,A,8659,4840,1742596221,
5900,5595,A,8660,4850,143554986,
5901,5769,A,8661,4848,1119799334,
5902,5624,A,8662,4849,-543157886,
5903,6046,A,8663,4829,-1917683442,
5904,6151,A,8664,4841,-850626864,
5905,5626,A,8665,4825,-947718465,
5906,5575,A,8666,4857,838014690,
5907,6152,A,8667,4824,-1717762722,
5909,5611,A,8669,4855,565829298,
5910,6153,A,8670,4862,-850626864,
5911,6154,A,8671,4852,-947718465,
5912,5640,A,8672,4847,-854825194,
5913,5523,A,8673,4854,-423594157,
5914,4973,A,8674,4851,-746438688,
5915,5908,A,8675,4863,1742596221,
5916,3574,A,8676,4864,-307277423,
5917,6047,A,8679,4874,59002112,
5918,6155,A,8680,4865,-579840343,
5919,6156,A,8681,4869,189038690,
5920,6157,A,8682,4871,1179999743,
5921,6158,A,8683,4867,1350724264,
5922,6159,A,8684,4873,-584035237,
5923,6046,A,8685,4875,2144969373,
5924,6011,A,8686,4861,-1951421956,
5925,6160,A,8687,4866,629586799,
5926,3694,A,8688,4888,1776903560,
5927,6024,A,8689,4870,341529785,
5928,6033,A,8690,4860,-369226743,
5929,6161,A,8691,4859,397104944,
5930,6162,A,8692,4878,1179999743,
5931,6163,A,8693,4858,2087754395,
5932,5764,A,8696,4856,913670539,
5933,4917,A,8697,4879,1742596221,
5934,5453,A,8698,4868,-307277423,
5935,6164,A,8700,4883,1179999743,
5936,6165,A,8701,4894,-947718465,
5937,6166,A,8702,4890,-1458392653,
5938,5604,A,8703,4895,262165232,
5939,1824,A,8704,4884,764279551,
5940,6029,A,8705,4882,-1100176489,
5941,5835,A,8706,4887,1883537290,
5942,6027,A,8708,4885,341529785,
5943,5292,A,8709,4876,897810943,
5944,6167,A,8710,4872,106808964,
5945,6168,A,8711,4880,-1705004951,
5946,6169,A,8712,4896,1179999743,
5947,6170,A,8713,4906,1765078227,
5948,5537,A,8714,4903,-423594157,
5949,6046,A,8715,4905,571999019,
5950,5128,A,8716,4892,-1024915348,
5951,5450,A,8717,4877,341529785,
5952,4972,A,8718,4881,1557438033,
5953,6171,A,8719,4893,397104944,
5954,6172,A,8720,4897,-1951421956,
5955,6173,A,8721,4902,1179999743,
5956,6174,A,8722,4898,1765078227,
5957,6175,A,8723,4891,-1256015512,
5958,5584,A,8724,4889,1787410768,
5959,3089,A,8725,4904,143554986,
5960,5904,A,8726,4900,897810943,
5961,5634,A,8727,4899,1595347562,
5962,4965,A,8728,4908,-2014551791,
5963,5643,A,8729,4907,-75470737,
5964,6063,A,8730,4901,-1800916982,
5965,6176,A,8731,4909,164266607,
5966,1868,A,8732,4853,-109696902,
5967,6177,A,8733,4910,2087754395,
5968,6178,A,8734,4926,-386232666,
5969,4860,A,8735,4923,341529785,
5970,6179,A,8736,4911,-543157886,
5971,6180,A,8737,4915,756669728,
5972,5907,A,8738,4913,571999019,
5973,6181,A,8739,4916,1801210928,
5974,6182,A,8740,4917,552985199,
5975,4954,A,8742,4918,-1795753487,
5976,1717,A,8743,4912,-1762476810,
5977,6175,A,8744,4914,-1417882522,
5978,5634,A,8745,4921,341529785,
5979,4957,A,8746,4927,-369226743,
5980,5528,A,8747,4928,341529785,
5981,6183,A,8748,4934,1247602099,
5982,5132,A,8749,4935,838014690,
5983,5498,A,8750,4919,322911961,
5984,6184,A,8751,4931,2060851579,
5985,6185,A,8752,4925,835308002,
5986,6186,A,8753,4922,663569869,
5987,6039,A,8754,4936,-2080035826,
5988,6030,A,8755,4933,-877148716,
5989,5842,A,8756,4929,-1458392653,
5990,6187,A,8757,4920,358024178,
5991,6188,A,8758,4939,1179999743,
5992,5319,A,8759,4930,-947718465,
5993,6019,A,8760,4942,-1099806263,
5994,6189,A,8761,4940,1179999743,
5995,6190,A,8762,4952,1416487085,
5996,5834,A,8763,4944,1926598203,
5997,6153,A,8764,4937,-374663742,
5998,5901,A,8765,4932,1742596221,
5999,6191,A,8766,4947,1179999743,
6000,6192,A,8767,4938,-866873007,
6001,5776,A,8768,4948,-1476170811,
6002,5291,A,8769,4924,412722734,
6003,6187,A,8770,4946,341529785,
6004,5780,A,8771,4941,-1952695028,
6005,1826,A,8772,4949,1930830893,
6006,6193,A,8773,4951,1416487085,
6007,6194,A,8774,4955,-952280150,
6008,6195,A,8775,4960,1119799334,
6009,6196,A,8776,4962,2087754395,
6010,6197,A,8777,4958,1147236015,
6011,6198,A,8778,4943,1416487085,
6012,6199,A,8779,4956,1926598203,
6013,6200,A,8780,4967,565829298,
6014,5195,A,8781,4961,-471194420,
6015,5606,A,8782,4972,1883537290,
6016,6201,A,8783,4959,1179999743,
6017,6202,A,8784,4945,-947718465,
6018,6203,A,8785,4977,-196676002,
6019,6204,A,8786,4981,-761421681,
6020,6205,A,8787,4971,2120559785,
6021,5909,A,8788,4975,1883537290,
6022,5907,A,8789,4974,341529785,
6023,5597,A,8790,4973,-1952695028,
6024,6147,A,8791,4970,-584035237,
